archive_id,filename,thematic_family,phase1_status,phase2_candidate_state,confidence,reason,derived_from,human_gate,final_state,approval_basis,canon_role,canon_reason
DVV-VIS-0162,divinivid_motion_17_angelic_hierarchies.png,06_MOTION_MASTER_LANGUAGE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0163,divinivid_motion_18_demons_harlequins.png,06_MOTION_MASTER_LANGUAGE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0164,divinivid_motion_19_celestial_anthropomorphism.png,06_MOTION_MASTER_LANGUAGE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0165,divinivid_motion_20_living_environments.png,06_MOTION_MASTER_LANGUAGE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0166,divinivid_motion_21_typographic_grammar.png,06_MOTION_MASTER_LANGUAGE,FAILED,NEGATIVE_CANON,high,explicitly rejected low-quality 21–25 motion-board attempt; later regenerated,,EVIDENCED,NEGATIVE_CANON,EVIDENCED_NEGATIVE,,
DVV-VIS-0167,divinivid_motion_22_symbols_seals.png,06_MOTION_MASTER_LANGUAGE,FAILED,NEGATIVE_CANON,high,explicitly rejected low-quality 21–25 motion-board attempt; later regenerated,,EVIDENCED,NEGATIVE_CANON,EVIDENCED_NEGATIVE,,
DVV-VIS-0168,divinivid_motion_23_annotation_indexing.png,06_MOTION_MASTER_LANGUAGE,FAILED,NEGATIVE_CANON,high,explicitly rejected low-quality 21–25 motion-board attempt; later regenerated,,EVIDENCED,NEGATIVE_CANON,EVIDENCED_NEGATIVE,,
DVV-VIS-0169,divinivid_motion_24_editorial_composition.png,06_MOTION_MASTER_LANGUAGE,FAILED,NEGATIVE_CANON,high,explicitly rejected low-quality 21–25 motion-board attempt; later regenerated,,EVIDENCED,NEGATIVE_CANON,EVIDENCED_NEGATIVE,,
DVV-VIS-0170,divinivid_motion_25_data_visualization.png,06_MOTION_MASTER_LANGUAGE,FAILED,NEGATIVE_CANON,high,explicitly rejected low-quality 21–25 motion-board attempt; later regenerated,,EVIDENCED,NEGATIVE_CANON,EVIDENCED_NEGATIVE,,
DVV-VIS-0171,divinivid_revelación_oscura_editorial.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0172,divinivid_sistemas_de_un_universo_vivo.png,09_ASSET_FACTORY_BRIDGE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0173,divinivid_umbral_sagrado.png,04_ENVIRONMENTS_AND_IMPOSSIBLE_GEOMETRY,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0174,divinivid_umbral_sagrado_del_cuerpo.png,04_ENVIRONMENTS_AND_IMPOSSIBLE_GEOMETRY,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0175,divinivid_vasijas_y_movimiento_vivo.png,06_MOTION_MASTER_LANGUAGE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0176,dossier_de_organismo_anómalo_divinivid.png,03_BESTIARY_AND_ENTITIES,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,bestiario_de_sistemas_vivientes.png,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0177,ecología_del_desplazamiento_profundo.png,06_MOTION_MASTER_LANGUAGE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0178,entidad_alada_en_catedral_de_sombras.png,03_BESTIARY_AND_ENTITIES,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0179,entradas_salidas_y_umbrales.png,04_ENVIRONMENTS_AND_IMPOSSIBLE_GEOMETRY,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0180,escultura_micobotánica_alienígena_de_marfil_y_carm.png,03_BESTIARY_AND_ENTITIES,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0181,fd177c73-e5b1-4d8f-88bf-cb3cc89a317e.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,EVIDENCE_ONLY,high,"source/conversation evidence, not production asset",,EVIDENCED,EVIDENCE_ONLY,EVIDENCED,,
DVV-VIS-0182,flor_biomecánica_de_marfil_y_carmesí.png,03_BESTIARY_AND_ENTITIES,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0183,flujo_carmesí_materia_viva.png,02_ANATOMY_SPECIMENS_TRANSFORMATIONS,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0184,geometría_imposible_en_movimiento.png,06_MOTION_MASTER_LANGUAGE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0185,gramática_cósmica_de_movimiento_tipográfico.png,06_MOTION_MASTER_LANGUAGE,UNASSESSED,APPROVED_SUPPORT_EVIDENCE,high,explicitly accepted corrected Motion 21–25 round,,EVIDENCED,CANON,HUMAN_APPROVED_SUPPORT_PLUS_CANON_SELECTION_2026-09-20,TYPOGRAPHIC_MOTION,Corrected typographic motion grammar
DVV-VIS-0186,gramática_medieval_de_ilustración_divinivid.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0187,guía_de_estilo_divinivid_revelación_oscura.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0188,guía_divinivid_de_accesibilidad_cósmica.png,05_DIGITAL_WEB_MOBILE_UI,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0189,guía_visual_gótica_de_divinivid.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0190,identidad_editorial_de_revelación_oscura.png,03_BESTIARY_AND_ENTITIES,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0191,imagegen.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,DUPLICATE_NEAR_DUPLICATE,SUPERSEDED_DUPLICATE,high,exact byte duplicate of mapa_maestro_de_mundos_divinivid.png,mapa_maestro_de_mundos_divinivid.png,EVIDENCED,SUPERSEDED_DUPLICATE,EVIDENCED,,
DVV-VIS-0192,infografía_de_dinámica_dual_en_placas_de_petri.png,02_ANATOMY_SPECIMENS_TRANSFORMATIONS,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0193,interfaz_operacional_divinivid_en_universo_cósmico.png,05_DIGITAL_WEB_MOBILE_UI,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0194,los_coros_intermedios_celestiales.png,03_BESTIARY_AND_ENTITIES,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0195,lámina_anatómica_de_aberración_carmesí.png,02_ANATOMY_SPECIMENS_TRANSFORMATIONS,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0196,manual_de_anotación_cósmica_divinivid.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_EVIDENCE,high,explicitly accepted corrected Motion 21–25 round,,EVIDENCED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0197,manual_de_marca_divinivid_materia_y_memoria.png,08_COMMUNICATION_AND_PHYSICAL,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,códice_quirúrgico_de_materia_y_memoria.png,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0198,mapa_maestro_de_activos_divinivid.png,09_ASSET_FACTORY_BRIDGE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,CANON,HUMAN_APPROVED_SUPPORT_PLUS_CANON_SELECTION_2026-09-20,ASSET_FAMILY_MAP,Asset-family / production bridge map
DVV-VIS-0199,mapa_maestro_de_mundos_divinivid.png,04_ENVIRONMENTS_AND_IMPOSSIBLE_GEOMETRY,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0200,materia_sagrada_cuerpo_y_trascendencia.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0201,matriz_de_escala_e_intensidad_divinivid.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0202,matriz_de_movimiento_materia_y_significado.png,06_MOTION_MASTER_LANGUAGE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0203,moodboard_barroco_de_oscuridad_viva.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0204,moodboard_cósmico_de_divinivid.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0205,moodboard_de_manuscrito_iluminado_divinivid.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0206,moodboard_de_transformación_de_marca.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0207,moodboard_editorial_cósmico_y_tipográfico.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0208,moodboard_editorial_de_divinivid.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0209,moodboard_oscuro_de_diseño_web_divinivid.png,05_DIGITAL_WEB_MOBILE_UI,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0210,moodboard_surreal_de_divinivid.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0211,organismo_alienígena_de_vainas_carmesí.png,03_BESTIARY_AND_ENTITIES,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0212,organismo_litúrgico_en_archivo_astral.png,03_BESTIARY_AND_ENTITIES,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0213,orrerys_hiperbólicos_atlas_de_geometrías_imposibl.png,04_ENVIRONMENTS_AND_IMPOSSIBLE_GEOMETRY,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,CANON,HUMAN_APPROVED_SUPPORT_PLUS_CANON_SELECTION_2026-09-20,IMPOSSIBLE_GEOMETRY,Hyperbolic / impossible geometry system
DVV-VIS-0214,paisaje_medular_misma_materia_distinta_escala.png,02_ANATOMY_SPECIMENS_TRANSFORMATIONS,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0215,paisajes_medulares_atlas_de_materia_retrocale.png,02_ANATOMY_SPECIMENS_TRANSFORMATIONS,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0216,registro_de_especímen_umbral_rojo.png,02_ANATOMY_SPECIMENS_TRANSFORMATIONS,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0217,revelación_oscura_entre_arcadas.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0218,revelación_oscura_ritual_entre_sombras.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,1000072513.png,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0219,revelación_surreal_del_archivo_divinivid.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0220,semántica_cromática_del_universo_divinivid.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,CANON,HUMAN_APPROVED_SUPPORT_PLUS_CANON_SELECTION_2026-09-20,COLOR_SEMANTICS,"Semantic color system: darkness, ivory, crimson, aged gold, selective ultramar"
DVV-VIS-0221,sistema_de_identidad_en_los_márgenes.png,03_BESTIARY_AND_ENTITIES,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0222,sistema_de_navegación_divinivid.png,05_DIGITAL_WEB_MOBILE_UI,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0223,sistema_divinivid_estados_de_materia.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0224,sistema_divinivid_materia_y_vacío.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0225,sistema_divinivid_misterio_cósmico_responsive.png,05_DIGITAL_WEB_MOBILE_UI,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0226,sistema_responsive_divinivid_universo_editorial_v.png,05_DIGITAL_WEB_MOBILE_UI,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0227,sistema_tipográfico_cósmico_divinivid.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,CANON,HUMAN_APPROVED_SUPPORT_PLUS_CANON_SELECTION_2026-09-20,TYPOGRAPHY_SYSTEM,Typographic system
DVV-VIS-0228,sistema_visual_cósmico_editorial_divinivid.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0229,sistema_visual_divinivid_materia_viva.png,02_ANATOMY_SPECIMENS_TRANSFORMATIONS,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0230,símbolos_y_sellos_del_universo_divinivid.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0231,tablero_codex_celestial_de_divinivid.png,03_BESTIARY_AND_ENTITIES,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0232,tablero_cósmico_de_contacto_divinivid.png,05_DIGITAL_WEB_MOBILE_UI,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0233,tablero_cósmico_de_divinivid.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0234,tablero_cósmico_de_identidad_divinivid.png,03_BESTIARY_AND_ENTITIES,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0235,tablero_cósmico_de_interfaz_móvil.png,05_DIGITAL_WEB_MOBILE_UI,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0236,tablero_cósmico_de_movimiento_divinivid.png,06_MOTION_MASTER_LANGUAGE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0237,tablero_cósmico_de_servicios_divinivid.png,05_DIGITAL_WEB_MOBILE_UI,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0238,tablero_de_caso_de_estudio_divinivid.png,05_DIGITAL_WEB_MOBILE_UI,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0239,tablero_de_expansión_cósmica_divinivid.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0240,tablero_de_identidad_divinivid_celestial.png,03_BESTIARY_AND_ENTITIES,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0241,tablero_de_interfaz_cósmica_divinivid.png,05_DIGITAL_WEB_MOBILE_UI,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,CANON,HUMAN_APPROVED_SUPPORT_PLUS_CANON_SELECTION_2026-09-20,DIGITAL_APPLICATION,DIVINIVID interface/application language
